순번,분류체계ID,분류체계명,상위과제ID,분류체계단계,시행시기,수행기관,기관코드,분류체계경로
4674,P2000420130612000074585,글로벌 통일협력 네트워크 활성화,P2000320140616000080894,관리과제,2014-10-06,통일부,1250000,>>한반도 평화통일의 실질적 토대를 확충한다>>Ⅲ. 평화통일을 위한 실질적 통일준비를 추진한다>>4. 통일외교를 통한 국제적 통일공감대 확산>>글로벌 통일협력 네트워크 활성화
4675,P2000320140616000080895,5. 북한정세분석 인프라 확충,P2000220140616000080865,성과목표,2014-10-06,통일부,1250000,>>한반도 평화통일의 실질적 토대를 확충한다>>Ⅲ. 평화통일을 위한 실질적 통일준비를 추진한다>>5. 북한정세분석 인프라 확충
4676,P2000420130612000074586,북한정보 수집 및 관리체계 개선,P2000320140616000080895,관리과제,2014-10-06,통일부,1250000,>>한반도 평화통일의 실질적 토대를 확충한다>>Ⅲ. 평화통일을 위한 실질적 통일준비를 추진한다>>5. 북한정세분석 인프라 확충>>북한정보 수집 및 관리체계 개선
4677,P2000420130612000074588,실효성있는 정책정보 생산 및 북한정보 제공,P2000320140616000080895,관리과제,2014-10-06,통일부,1250000,>>한반도 평화통일의 실질적 토대를 확충한다>>Ⅲ. 평화통일을 위한 실질적 통일준비를 추진한다>>5. 북한정세분석 인프라 확충>>실효성있는 정책정보 생산 및 북한정보 제공
4678,P2000120170331000093587,한반도 평화통일의 실질적 토대를 확충한다, ,임무,2017-09-25,통일부,1250000,>>한반도 평화통일의 실질적 토대를 확충한다
4679,P2000220170616000080863,Ⅰ. 한반도 신뢰프로세스를 통해 남북관계를 발전시킨다,P2000120170331000093587,전략목표,2017-09-25,통일부,1250000,>>한반도 평화통일의 실질적 토대를 확충한다>>Ⅰ. 한반도 신뢰프로세스를 통해 남북관계를 발전시킨다
4680,P2000220170616000080864,Ⅱ. 작은 통일에서 시작하여 큰 통일을 지향한다,P2000120170331000093587,전략목표,2017-09-25,통일부,1250000,>>한반도 평화통일의 실질적 토대를 확충한다>>Ⅱ. 작은 통일에서 시작하여 큰 통일을 지향한다
4681,P2000220170616000080865,Ⅲ. 평화통일을 위한 실질적 통일준비를 추진한다,P2000120170331000093587,전략목표,2017-09-25,통일부,1250000,>>한반도 평화통일의 실질적 토대를 확충한다>>Ⅲ. 평화통일을 위한 실질적 통일준비를 추진한다
4682,P2000120170828000096158,해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다., ,임무,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.
4683,P2000220170828000096160,고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.,P2000120170828000096158,전략목표,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.
4684,P2000320170828000096257,"살기좋은 어촌을 만들기로 귀어귀촌을 확대하고, 어가 소득을 증대시킨다.",P2000220170828000096160,성과목표,2017-09-25,해양수산부,1192000,">>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>살기좋은 어촌을 만들기로 귀어귀촌을 확대하고, 어가 소득을 증대시킨다."
4685,P2000420170828000096285,수산업과 해양문화가 공존하는 어항개발,P2000320170828000096257,관리과제,2017-09-25,해양수산부,1192000,">>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>살기좋은 어촌을 만들기로 귀어귀촌을 확대하고, 어가 소득을 증대시킨다.>>수산업과 해양문화가 공존하는 어항개발"
4686,P2000420170828000096268,안정적 어업경영 기반 조성,P2000320170828000096257,관리과제,2017-09-25,해양수산부,1192000,">>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>살기좋은 어촌을 만들기로 귀어귀촌을 확대하고, 어가 소득을 증대시킨다.>>안정적 어업경영 기반 조성"
4687,P2000420170828000096269,어촌 정주여건 개선과 어촌관광 활성화,P2000320170828000096257,관리과제,2017-09-25,해양수산부,1192000,">>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>살기좋은 어촌을 만들기로 귀어귀촌을 확대하고, 어가 소득을 증대시킨다.>>어촌 정주여건 개선과 어촌관광 활성화"
4688,P2000420170828000096286,한 미 FTA 및 한 중 FTA 보완대책 등 관리 강화,P2000320170828000096257,관리과제,2017-09-25,해양수산부,1192000,">>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>살기좋은 어촌을 만들기로 귀어귀촌을 확대하고, 어가 소득을 증대시킨다.>>한 미 FTA 및 한 중 FTA 보완대책 등 관리 강화"
4689,P2000320170828000096254,생산자 및 소비자가 상생하는 유통환경 조성하고 깨끗하고 안전한 수산물을 공급한다.,P2000220170828000096160,성과목표,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>생산자 및 소비자가 상생하는 유통환경 조성하고 깨끗하고 안전한 수산물을 공급한다.
4690,P2000420170828000096262,수산물 생산단계 안전관리 강화,P2000320170828000096254,관리과제,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>생산자 및 소비자가 상생하는 유통환경 조성하고 깨끗하고 안전한 수산물을 공급한다.>>수산물 생산단계 안전관리 강화
4691,P2000420170828000096261,수산물 생산자·소비자가 상생하는 유통환경 조성,P2000320170828000096254,관리과제,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>생산자 및 소비자가 상생하는 유통환경 조성하고 깨끗하고 안전한 수산물을 공급한다.>>수산물 생산자·소비자가 상생하는 유통환경 조성
4692,P2000420170828000096263,안전하고 투명한 수산물 유통체계 확립,P2000320170828000096254,관리과제,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>생산자 및 소비자가 상생하는 유통환경 조성하고 깨끗하고 안전한 수산물을 공급한다.>>안전하고 투명한 수산물 유통체계 확립
4693,P2000320170828000096255,수산식품가공 산업과 수산물 수출을 활성화한다.,P2000220170828000096160,성과목표,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>수산식품가공 산업과 수산물 수출을 활성화한다.
4694,P2000420170828000096264,고부가가치 수산가공식품 산업 육성,P2000320170828000096255,관리과제,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>수산식품가공 산업과 수산물 수출을 활성화한다.>>고부가가치 수산가공식품 산업 육성
4695,P2000420170828000096265,수산물 수출 활성화 지원,P2000320170828000096255,관리과제,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>수산식품가공 산업과 수산물 수출을 활성화한다.>>수산물 수출 활성화 지원
4696,P2000320170828000096252,첨단 양식산업 육성을 통해 양식생산량을 확대한다.,P2000220170828000096160,성과목표,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>첨단 양식산업 육성을 통해 양식생산량을 확대한다.
4697,P2000420170828000096258,지속적인 양식 생산기반 마련을 위한 친환경 양식산업 육성,P2000320170828000096252,관리과제,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>첨단 양식산업 육성을 통해 양식생산량을 확대한다.>>지속적인 양식 생산기반 마련을 위한 친환경 양식산업 육성
4698,P2000420170828000096259,첨단 양식기술 개발·보급 및 양식 연관사업의 동반성장,P2000320170828000096252,관리과제,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>고부가가치 수산업을 실현하고 살기좋은 어촌을 조성한다.>>첨단 양식산업 육성을 통해 양식생산량을 확대한다.>>첨단 양식기술 개발·보급 및 양식 연관사업의 동반성장
4699,P2000220170828000096218,대형사고 제로화로 안전한 바다를 실현한다.,P2000120170828000096158,전략목표,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>대형사고 제로화로 안전한 바다를 실현한다.
4700,P2000320170828000096247,사전 예 경보 시스템 구축 등을 통해 해양재해를 막는다.,P2000220170828000096218,성과목표,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>대형사고 제로화로 안전한 바다를 실현한다.>>사전 예 경보 시스템 구축 등을 통해 해양재해를 막는다.
4701,P2000420170828000096270,선진형 항만보안시스템 구축 및 안전관리 내실화,P2000320170828000096247,관리과제,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>대형사고 제로화로 안전한 바다를 실현한다.>>사전 예 경보 시스템 구축 등을 통해 해양재해를 막는다.>>선진형 항만보안시스템 구축 및 안전관리 내실화
4702,P2000420170829000096356,안전한 지진대응체계 구축,P2000320170828000096247,관리과제,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>대형사고 제로화로 안전한 바다를 실현한다.>>사전 예 경보 시스템 구축 등을 통해 해양재해를 막는다.>>안전한 지진대응체계 구축
4703,P2000420170828000096251,연안침식· 침수 대응 및 공유수면 공공성 제고,P2000320170828000096247,관리과제,2017-09-25,해양수산부,1192000,>>해양수산업의 육성과 해양수산자원의 합리적 개발·관리·보전을 통하여 국가경제 발전과 국민복지 향상을 도모한다.>>대형사고 제로화로 안전한 바다를 실현한다.>>사전 예 경보 시스템 구축 등을 통해 해양재해를 막는다.>>연안침식· 침수 대응 및 공유수면 공공성 제고
